timestamp,open,high,low,close,volume,price_change,volume_change
2025-11-27 12:00:00,892.58,894.22,883.8,893.2,26071.407,,
2025-11-27 16:00:00,893.21,898.67,890.17,896.39,15717.46,0.3571428571428559,-39.71380217415961
2025-11-27 20:00:00,896.39,898.71,890.77,895.74,10889.116,-0.07251308024408543,-30.719620091287013
2025-11-28 00:00:00,895.75,899.8,889.04,892.59,23955.272,-0.3516645455154399,119.99280749695384
2025-11-28 04:00:00,892.6,898.11,881.6,882.47,24229.14,-1.1337792267446467,1.143247298548733
2025-11-28 08:00:00,882.46,898.52,882.42,891.81,30522.588,1.0583929198726194,25.974706489788744
2025-11-28 12:00:00,891.8,906.5,887.2,902.0,39092.352,1.1426200648120277,28.07679348815375
2025-11-28 16:00:00,902.0,902.33,876.15,886.29,40933.011,-1.741685144124172,4.708488760154417
2025-11-28 20:00:00,886.28,890.46,883.1,887.19,16111.314,0.10154689774228842,-60.63980243232046
2025-11-29 00:00:00,887.2,889.0,883.47,884.14,9266.638,-0.3437820534496594,-42.48366086093288
2025-11-29 04:00:00,884.13,884.84,876.46,879.06,20049.553,-0.574569638292588,116.3627520574344
2025-11-29 08:00:00,879.07,882.25,877.49,878.56,11412.749,-0.05687893886651141,-43.07728955353768
2025-11-29 12:00:00,878.56,882.0,875.22,880.93,13858.102,0.26975960662902754,21.42650293982633
2025-11-29 16:00:00,880.92,881.76,868.25,873.1,20084.97,-0.8888333919834679,44.933050716468955
2025-11-29 20:00:00,873.09,875.66,870.6,872.9,5387.92,-0.02290688351850312,-73.17436869460099
2025-11-30 00:00:00,872.9,878.94,869.56,875.59,8799.637,0.3081681750486842,63.32159720263108
2025-11-30 04:00:00,875.6,876.95,870.13,874.78,8109.893,-0.09250905103987961,-7.8383233308374045
2025-11-30 08:00:00,874.79,879.69,874.4,876.72,11745.988,0.22177004503989295,44.83530177278541
2025-11-30 12:00:00,876.72,897.89,875.7,893.99,41331.25,1.9698421388812726,251.87546590376223
2025-11-30 16:00:00,894.0,899.75,892.85,894.99,15218.996,0.11185807447511298,-63.177992439135046
2025-11-30 20:00:00,895.0,897.0,874.2,875.31,21024.823,-2.198907250360349,38.14855460898998
2025-12-01 00:00:00,875.3,877.12,827.59,829.4,113470.535,-5.244998914670229,439.6979322965049
2025-12-01 04:00:00,829.39,832.97,820.73,832.43,44794.959,0.36532433084157656,-60.522827357780585
2025-12-01 08:00:00,832.44,833.39,823.0,824.86,53903.818,-0.9093857741792055,20.334562645765565
2025-12-01 12:00:00,824.86,826.39,801.7,811.85,77863.22,-1.5772373493683767,44.44843220567418
2025-12-01 16:00:00,811.86,818.86,808.41,814.7,26273.019,0.3510500708258979,-66.25747175624126
2025-12-01 20:00:00,814.69,832.32,814.61,826.61,26440.834,1.4618878114643463,0.6387351221418314
2025-12-02 00:00:00,826.6,834.0,820.46,828.38,27989.896,0.21412758132612897,5.8585973498415544
2025-12-02 04:00:00,828.39,833.0,828.2,830.94,19969.823,0.3090369154252981,-28.653457662007753
2025-12-02 08:00:00,830.93,845.3,825.25,843.23,42653.005,1.4790478253544181,113.58729619185905
2025-12-02 12:00:00,843.23,875.6,839.74,871.4,72527.983,3.3407255434460215,70.0419067777288
2025-12-02 16:00:00,871.39,885.0,865.23,882.58,44604.987,1.2829928850126349,-38.499617451101585
2025-12-02 20:00:00,882.57,882.9,872.6,876.61,25403.986,-0.6764259330598987,-43.046758426361606
2025-12-03 00:00:00,876.6,889.56,873.6,887.82,32395.087,1.278789883756759,27.519701042190768
2025-12-03 04:00:00,887.81,910.57,887.37,896.55,56682.861,0.9833074271811792,74.97363411927248
2025-12-03 08:00:00,896.55,901.59,893.57,898.92,21290.827,0.26434666220511716,-62.43868671343177
2025-12-03 12:00:00,898.92,906.19,887.79,897.2,54770.574,-0.19134071997507496,157.24963149623073
2025-12-03 16:00:00,897.2,908.0,892.85,906.99,24419.941,1.091172536781082,-55.414122554202194
2025-12-03 20:00:00,906.99,922.63,905.0,920.76,37750.639,1.5182085800284462,54.5893947901021
2025-12-04 00:00:00,920.77,928.24,914.89,916.8,41758.73,-0.43007949954385616,10.617279882335229
2025-12-04 04:00:00,916.81,919.12,906.3,910.79,28830.444,-0.6555410122163985,-30.95948080796519
2025-12-04 08:00:00,910.79,913.17,907.07,908.88,16205.431,-0.20970805564399786,-43.79056042286411
2025-12-04 12:00:00,908.88,916.13,901.78,910.76,27564.679,0.20684798873338295,70.09531557661133
2025-12-04 16:00:00,910.76,912.43,886.79,898.52,36222.626,-1.3439325398568291,31.40956947113367
2025-12-04 20:00:00,898.52,904.18,896.0,899.92,15197.653,0.15581177937051827,-58.043756960083456
2025-12-05 00:00:00,899.92,907.06,899.4,901.81,11131.427,0.21001866832606186,-26.755618120771672
2025-12-05 04:00:00,901.8,907.92,898.37,901.65,15682.532,-0.017742096450468203,40.885189293340375
2025-12-05 08:00:00,901.64,902.32,889.53,894.09,21814.714,-0.8384628181666853,39.10198939814056
2025-12-05 12:00:00,894.09,900.18,884.59,888.87,36541.041,-0.5838338422306522,67.50639499559792
2025-12-05 16:00:00,888.86,889.39,870.18,883.69,42934.256,-0.5827623837006524,17.495984857136392
2025-12-05 20:00:00,883.69,885.15,878.5,883.57,9390.029,-0.013579422648213324,-78.12928445761351
2025-12-06 00:00:00,883.57,888.52,881.11,887.54,11469.471,0.44931358013511336,22.145213822023322
2025-12-06 04:00:00,887.53,888.1,881.8,884.76,9208.492,-0.31322531942221676,-19.71301902241175
2025-12-06 08:00:00,884.76,885.1,878.01,883.58,11977.99,-0.13336950133369108,30.075478156466872
2025-12-06 12:00:00,883.58,896.91,883.17,890.28,21139.42,0.7582788202539659,76.48553722285625
2025-12-06 16:00:00,890.29,897.9,888.15,889.57,16913.644,-0.07975019095115554,-19.99002810862359
2025-12-06 20:00:00,889.57,895.73,889.3,890.38,10580.964,0.0910552289308253,-37.441251571807946
2025-12-07 00:00:00,890.38,898.22,889.84,897.92,10462.168,0.8468294436083434,-1.1227332405629564
2025-12-07 04:00:00,897.92,898.0,891.0,891.52,10095.101,-0.7127583749109045,-3.508517546267653
2025-12-07 08:00:00,891.52,893.39,886.57,887.88,14164.964,-0.408291457286436,40.31522814878225
2025-12-07 12:00:00,887.88,893.89,870.23,890.3,45661.029,0.27255935486776295,222.35188878701
2025-12-07 16:00:00,890.3,906.0,886.6,903.8,31166.511,1.5163428057958006,-31.743739283667928
2025-12-07 20:00:00,903.8,905.21,881.08,894.37,20339.041,-1.0433724275282108,-34.740718972361066
2025-12-08 00:00:00,894.38,909.68,891.12,902.01,20357.301,0.8542325883023727,0.08977807754062539
2025-12-08 04:00:00,902.02,905.84,900.42,903.1,15272.644,0.12084123235884814,-24.977068423756176
2025-12-08 08:00:00,903.1,912.65,902.62,905.93,17934.211,0.3133650758498474,17.427021804476016
2025-12-08 12:00:00,905.93,913.29,896.33,896.56,33966.033,-1.0342962480544893,89.39240204099308
2025-12-08 16:00:00,896.57,900.81,888.93,894.78,20898.369,-0.19853662889265378,-38.47274128244532
2025-12-08 20:00:00,894.78,905.0,894.75,897.12,12925.502,0.2615167974250765,-38.150666207492065
2025-12-09 00:00:00,897.13,899.74,888.16,894.04,16455.728,-0.34332084893883286,27.312099754423457
2025-12-09 04:00:00,894.05,896.26,884.54,889.16,23423.253,-0.5458368753075926,42.341031645637315
2025-12-09 08:00:00,889.18,889.19,883.58,887.16,20480.707,-0.22493139592424383,-12.562499324922982
2025-12-09 12:00:00,887.17,908.9,881.78,907.67,43695.458,2.31187159024302,113.34936337891071
2025-12-09 16:00:00,907.67,928.0,907.67,914.21,76667.15,0.7205261824231313,75.45793890065187
2025-12-09 20:00:00,914.21,914.4,893.97,897.3,28923.277,-1.8496844269916157,-62.27422435815079
2025-12-10 00:00:00,897.3,898.96,887.26,890.51,34019.047,-0.7567145882090731,17.618231848348298
2025-12-10 04:00:00,890.51,897.05,889.1,894.19,20188.233,0.4132463419838084,-40.656088925712695
2025-12-10 08:00:00,894.2,896.16,884.53,886.67,27894.594,-0.8409845782216374,38.17253842869754
2025-12-10 12:00:00,886.67,892.6,884.27,891.4,26809.368,0.5334566411404396,-3.8904527522429677
2025-12-10 16:00:00,891.39,905.17,889.73,901.95,42232.198,1.1835315234462795,57.527764175567285
2025-12-10 20:00:00,901.96,915.0,890.72,893.43,35189.581,-0.9446199900216334,-16.675942369847764
2025-12-11 00:00:00,893.43,894.7,861.46,868.19,53522.898,-2.8250674367325757,52.0987078533274
2025-12-11 04:00:00,868.19,873.86,864.84,866.88,26940.162,-0.1508886303689394,-49.66609991858064
2025-12-11 08:00:00,866.87,869.0,862.25,866.61,22144.007,-0.031146179401986274,-17.802992424470197
2025-12-11 12:00:00,866.6,870.9,859.54,865.91,32556.221,-0.08077451217964882,47.02046020848891
2025-12-11 16:00:00,865.9,881.21,861.09,876.05,22767.139,1.1710223926274077,-30.06823795673338
2025-12-11 20:00:00,876.05,891.5,875.83,885.91,24546.437,1.1255065350151305,7.815202428377166
2025-12-12 00:00:00,885.92,896.07,880.0,892.42,20301.545,0.7348376245894128,-17.293312263608783
2025-12-12 04:00:00,892.41,894.15,886.27,889.25,16357.61,-0.3552139127316667,-19.42677269143801
2025-12-12 08:00:00,889.26,889.48,883.5,886.09,16792.455,-0.35535563677255855,2.658365127912954
2025-12-12 12:00:00,886.08,892.31,872.37,874.18,29376.497,-1.344107257727778,74.93866739556543
2025-12-12 16:00:00,874.18,882.11,870.58,877.35,21523.199,0.3626255462261918,-26.733269116464086
2025-12-12 20:00:00,877.35,882.66,875.2,881.58,6289.16,0.4821336980680435,-70.77962249013264
2025-12-13 00:00:00,881.59,887.63,880.32,887.35,11162.182,0.6545066811860512,77.482875296542
2025-12-13 04:00:00,887.34,889.2,883.7,886.21,11074.25,-0.12847241787343755,-0.7877671229514105
2025-12-13 08:00:00,886.2,894.26,885.8,892.11,17323.383,0.6657564234210822,56.42940153960767
2025-12-13 12:00:00,892.1,899.99,886.94,898.92,25761.366,0.7633587786259444,48.70863271914037
2025-12-13 16:00:00,898.92,904.22,891.2,893.49,19283.434,-0.604058203177138,-25.14591811629865
2025-12-13 20:00:00,893.48,897.36,889.49,896.82,7796.439,0.37269583319343713,-59.56923958668357
2025-12-14 00:00:00,896.82,899.5,894.26,895.55,10026.819,-0.14161147164426513,28.6076758889539
2025-12-14 04:00:00,895.55,896.77,892.11,896.18,10764.571,0.0703478309418859,7.357787150640704
2025-12-14 08:00:00,896.19,898.68,884.12,888.77,20898.951,-0.8268428217545587,94.14569331188396
2025-12-14 12:00:00,888.78,894.73,883.04,886.51,23991.956,-0.25428401048640525,14.799809808635844
2025-12-14 16:00:00,886.52,888.5,880.77,883.31,17986.443,-0.36096603535211713,-25.031360510997935
2025-12-14 20:00:00,883.31,884.9,870.11,877.27,27245.288,-0.683791647326526,51.47679838642916
2025-12-15 00:00:00,877.27,895.42,876.31,888.96,25016.568,1.3325430027243623,-8.180203490599924
2025-12-15 04:00:00,888.95,891.6,886.6,889.38,16299.868,0.04724622030236603,-34.843708377584
2025-12-15 08:00:00,889.38,893.32,887.12,887.76,19627.634,-0.18214936247723523,20.415907662565115
2025-12-15 12:00:00,887.75,890.2,852.0,859.14,71042.976,-3.2238442822384417,261.95384527753066
2025-12-15 16:00:00,859.13,859.95,840.75,849.95,55523.856,-1.069674325488268,-21.844692992590844
2025-12-15 20:00:00,849.95,859.09,844.7,858.6,23356.969,1.017706923936701,-57.933452964794085
2025-12-16 00:00:00,858.61,858.75,850.57,855.45,22790.773,-0.36687631027253476,-2.4240987775425826
2025-12-16 04:00:00,855.46,865.9,847.0,859.57,33887.918,0.4816178619440059,48.691393661812164
2025-12-16 08:00:00,859.58,866.25,857.03,865.8,24580.999,0.7247809951487216,-27.4638264882487
2025-12-16 12:00:00,865.8,878.44,858.56,876.65,73754.17,1.253176253176247,200.0454538076341
2025-12-16 16:00:00,876.64,876.66,866.26,870.37,50489.28,-0.7163634289625298,-31.54382999632428
2025-12-16 20:00:00,870.36,875.78,869.1,875.63,35332.196,0.6043406826981679,-30.020400370137967
2025-12-17 00:00:00,875.64,875.75,862.0,863.43,35811.366,-1.3932825508491065,1.3561851632431843
2025-12-17 04:00:00,863.44,871.13,855.55,868.06,63123.003,0.5362333947164233,76.26527566694885
2025-12-17 08:00:00,868.07,868.07,855.41,859.82,64228.017,-0.9492431398751111,1.7505726082138517
2025-12-17 12:00:00,859.84,876.16,852.74,853.78,121657.932,-0.7024726105464008,89.41567509393916
2025-12-17 16:00:00,853.77,857.96,833.39,840.8,76305.52,-1.5202979690318363,-37.278631367825646
2025-12-17 20:00:00,840.8,844.9,836.74,843.07,16947.371,0.26998097050430214,-77.79011138381601
2025-12-18 00:00:00,843.07,846.76,833.2,836.7,35716.381,-0.7555718979444181,110.74879991710809
2025-12-18 04:00:00,836.69,839.5,830.12,833.72,45122.9,-0.35616110911915744,26.336708078010474
2025-12-18 08:00:00,833.72,841.73,832.78,839.72,57688.688,0.7196660749412276,27.847917576219604
2025-12-18 12:00:00,839.73,853.49,837.31,848.22,118751.35,1.012242175963407,105.84858854824364
2025-12-18 16:00:00,848.22,848.93,818.39,820.53,125254.634,-3.2644832708495497,5.4763874263324075
2025-12-18 20:00:00,820.52,831.91,820.19,830.07,49490.925,1.1626631567401624,-60.48774929955884
2025-12-19 00:00:00,830.08,841.93,822.38,837.66,71548.362,0.9143807148794592,44.56864970699173
2025-12-19 04:00:00,837.67,850.22,835.51,843.15,166882.292,0.6553971778525902,133.244042679831
2025-12-19 08:00:00,843.15,849.48,842.15,849.1,901756.752,0.7056870070568655,440.35496588218007
2025-12-19 12:00:00,849.11,855.0,843.6,846.6,34448.794,-0.29442939583087524,-96.17981302345713
2025-12-19 16:00:00,846.61,857.99,843.6,856.15,31370.003,1.1280415780769992,-8.937296905081793
2025-12-19 20:00:00,856.15,862.33,854.23,856.17,21340.754,0.0023360392454652157,-31.97082575988277
2025-12-20 00:00:00,856.17,859.7,852.39,858.41,10760.073,0.2616302837053386,-49.579696200049916
2025-12-20 04:00:00,858.41,858.59,852.18,853.85,14736.051,-0.5312146876201296,36.95121771014007
2025-12-20 08:00:00,853.84,856.33,850.95,853.57,10039.994,-0.03279264507817237,-31.867811803854362
2025-12-20 12:00:00,853.56,853.97,850.9,853.97,10911.881,0.04686200311632138,8.684138655859751
2025-12-20 16:00:00,853.97,854.6,852.54,853.05,4159.501,-0.10773212173730284,-61.88099008777679
2025-12-20 20:00:00,853.05,855.12,851.01,854.17,6407.632,0.13129359357599846,54.04809374970698
2025-12-21 00:00:00,854.17,855.21,846.84,850.3,9237.19,-0.45307140264818635,44.15918392317164
2025-12-21 04:00:00,850.31,850.81,848.2,849.89,8049.558,-0.04821827590262284,-12.857070169607866
2025-12-21 08:00:00,849.88,859.91,848.99,856.79,13717.77,0.8118697713821676,70.41643777211122
2025-12-21 12:00:00,856.78,859.5,845.5,848.59,21426.204,-0.9570606566369766,56.19305470203977
2025-12-21 16:00:00,848.59,856.66,846.4,855.69,11133.813,0.8366820254775531,-48.036465068660796
2025-12-21 20:00:00,855.7,859.63,851.2,858.64,6422.282,0.34475101964495103,-42.31731752634968
2025-12-22 00:00:00,858.63,867.84,850.85,856.0,21362.097,-0.3074629646883431,232.62471190147056
2025-12-22 04:00:00,856.01,861.04,855.14,858.69,18013.387,0.31425233644859496,-15.675942300982914
2025-12-22 08:00:00,858.69,868.22,858.5,865.4,46627.397,0.7814228650618871,158.84858300107584
2025-12-22 12:00:00,865.4,871.0,861.77,867.75,26552.6,0.2715507279870577,-43.05365148305405
2025-12-22 16:00:00,867.76,869.16,857.0,857.6,20559.279,-1.1696917314894861,-22.571503355603596
2025-12-22 20:00:00,857.6,861.18,853.5,858.66,14161.228,0.12360074626864836,-31.120016416918116
2025-12-23 00:00:00,858.67,861.46,852.23,857.27,12228.493,-0.16188013882094676,-13.648074870343152
2025-12-23 04:00:00,857.27,857.8,847.06,848.61,19768.002,-1.010183489449057,61.65525874692817
2025-12-23 08:00:00,848.6,853.29,847.97,852.97,11762.385,0.5137813601065355,-40.497856080751106
2025-12-23 12:00:00,852.97,852.98,838.24,844.17,29624.003,-1.0316892739486772,151.85370994062853
2025-12-23 16:00:00,844.17,850.23,839.0,841.44,21087.091,-0.3233945769216984,-28.817550416802217
2025-12-23 20:00:00,841.43,847.66,840.2,844.3,9424.9,0.3398935158775318,-55.30488297318962
2025-12-24 00:00:00,844.3,847.8,836.29,840.75,13103.304,-0.42046665877056855,39.028573247461516
2025-12-24 04:00:00,840.75,842.52,836.21,838.0,17856.363,-0.32708890871245844,36.273744393017225
2025-12-24 08:00:00,838.0,839.63,835.21,837.99,17665.761,-0.0011933174224321164,-1.067417816270888
2025-12-24 12:00:00,837.99,843.26,835.63,841.2,15119.026,0.3830594637167506,-14.416220167362159
2025-12-24 16:00:00,841.2,849.0,839.9,847.78,13476.381,0.7822158820732117,-10.864754118420061
2025-12-24 20:00:00,847.79,850.0,846.19,846.58,7696.946,-0.14154615584230923,-42.88566047516763
2025-12-25 00:00:00,846.57,847.99,843.94,844.95,6395.533,-0.19253939379620943,-16.908173709416687
2025-12-25 04:00:00,844.96,845.28,842.0,843.29,8160.447,-0.19646132907273905,27.596042425236476
2025-12-25 08:00:00,843.29,844.53,835.3,837.6,13228.12,-0.6747382276559577,62.100433959071125
2025-12-25 12:00:00,837.6,844.69,835.11,842.53,14980.284,0.5885864374403083,13.245752230853647
2025-12-25 16:00:00,842.52,842.96,839.75,841.35,10186.889,-0.14005436008213135,-31.99802487055653
2025-12-25 20:00:00,841.35,843.5,826.81,829.64,19825.814,-1.3918107802935786,94.62088965532067
2025-12-26 00:00:00,829.63,844.8,828.0,840.77,28977.275,1.341545730678373,46.15932036888879
