timestamp,open,high,low,close,volume,price_change,volume_change
2025-11-27 12:00:00,3028.54,3030.49,2985.78,3010.97,65626.4194,,
2025-11-27 16:00:00,3010.97,3039.99,3004.83,3032.02,41934.8963,0.699110253506352,-36.10058771544071
2025-11-27 20:00:00,3032.01,3044.44,3003.88,3015.23,28511.1627,-0.5537562417134434,-32.01089017597022
2025-11-28 00:00:00,3015.23,3023.97,2994.36,3008.63,38314.6775,-0.21888877465400247,34.3848299108475
2025-11-28 04:00:00,3008.64,3028.94,3000.7,3001.91,43556.1352,-0.22335747499693248,13.680025624644765
2025-11-28 08:00:00,3001.9,3077.77,3001.59,3034.02,74468.9509,1.0696523213554077,70.97235684032866
2025-11-28 12:00:00,3034.02,3099.0,3026.32,3073.77,82965.601,1.3101429786224195,11.409654624260313
2025-11-28 16:00:00,3073.78,3074.4,3011.22,3050.0,79747.0269,-0.7733174570641266,-3.879407924737388
2025-11-28 20:00:00,3049.99,3059.48,3020.57,3031.15,27563.636,-0.6180327868852475,-65.4361584732634
2025-11-29 00:00:00,3031.14,3052.64,3017.73,3022.6,24555.3461,-0.28207116111047537,-10.913980651899479
2025-11-29 04:00:00,3022.61,3045.6,2992.5,3004.9,42551.9966,-0.585588566135109,73.29015207812526
2025-11-29 08:00:00,3004.9,3011.41,2986.09,2999.82,37596.1744,-0.16905720656261725,-11.646509202813748
2025-11-29 12:00:00,2999.82,3014.09,2986.4,3007.41,44737.3526,0.25301518091085384,18.99442779475986
2025-11-29 16:00:00,3007.41,3011.31,2961.91,2988.47,54342.1646,-0.6297777822112716,21.469334776863835
2025-11-29 20:00:00,2988.47,2999.17,2982.49,2989.16,14121.096,0.023088737715282193,-74.01447641266759
2025-11-30 00:00:00,2989.17,3012.29,2975.3,3001.69,22703.9647,0.41918130846123614,60.78047128919739
2025-11-30 04:00:00,3001.68,3008.9,2985.69,3005.22,14470.8245,0.11760041843094093,-36.26300652238065
2025-11-30 08:00:00,3005.22,3018.48,2999.94,3003.36,23291.3467,-0.06189230738513629,60.95383300377941
2025-11-30 12:00:00,3003.37,3053.02,3000.34,3028.69,60797.768,0.8433887379468263,161.0315701496127
2025-11-30 16:00:00,3028.69,3049.34,3028.24,3034.71,26922.0897,0.1987658030369488,-55.71862161124073
